SeasonType,Season,Team,Wins,Losses,Possessions,FantasyPoints,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersPercentage,ThreePointersPercentage,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingPercentage,PlusMinus,DoubleDoubles,TripleDoubles,WinPercentage
3,2022,PHI,6,6,1873.4,3890.0,78.9,92.5,90.6,63.1,144.1,156.1,639.8,795.9,442.9,122.2,88.2,278.3,419.2,2128.0,100.5,33.9,25.5,0.0,0.5
3,2022,PHO,7,6,2037.1,4460.4,84.3,94.5,95.5,61.6,138.6,208.7,677.1,885.8,566.8,145.9,81.5,281.7,495.5,2374.1,100.3,-110.3,13.6,0.0,0.5384615384615384
3,2022,SA,0,1,162.0,306.0,69.1,82.1,71.4,64.8,123.4,13.6,44.1,57.7,32.2,11.5,8.6,10.2,33.9,174.8,86.9,-84.8,0.0,0.0,0.0
3,2022,TOR,2,4,934.5,1967.2,75.7,85.5,91.0,50.7,134.7,101.8,281.7,383.5,210.4,67.9,49.2,93.3,225.7,1050.4,92.0,-424.2,11.5,0.0,0.3333333333333333
3,2022,UTA,2,4,922.2,1857.9,75.2,83.8,92.7,46.5,133.4,95.0,361.5,456.5,176.5,40.7,37.3,118.8,224.0,1008.0,92.7,-288.5,8.6,0.0,0.3333333333333333
3,2023,ATL,3,4,1133.2,2515.3,74.2,85.6,85.3,57.5,124.3,154.0,374.5,528.4,280.4,82.7,60.0,139.4,192.9,1314.6,90.0,-170.2,11.3,0.0,0.42857142857142855
3,2023,BKN,0,4,576.2,1130.6,71.3,82.8,86.2,52.8,117.7,37.3,189.7,226.9,144.3,34.0,24.3,74.6,100.5,599.8,88.0,-369.6,5.3,0.0,0.0
3,2023,BOS,11,9,3070.9,6888.8,77.5,90.8,92.7,59.0,131.3,306.4,1089.3,1395.7,782.9,194.5,205.9,390.7,556.0,3629.4,96.3,543.0,32.4,0.0,0.55
3,2023,CHI,1,1,306.4,626.7,75.2,83.0,89.6,45.1,127.1,21.1,97.3,118.3,71.3,22.7,21.1,34.0,76.2,324.2,87.9,-56.7,2.6,0.0,0.5
3,2023,CLE,1,4,726.3,1444.6,72.8,83.2,85.4,53.0,120.3,74.6,226.9,301.5,178.3,55.1,32.4,123.2,165.3,763.5,88.2,-218.8,13.1,0.0,0.2
3,2023,DEN,16,4,3057.2,7045.7,79.8,90.3,89.8,60.8,129.8,325.8,1125.0,1450.8,834.8,222.1,136.2,342.0,624.1,3678.0,96.1,1345.4,53.5,17.8,0.8
3,2023,GS,6,7,2119.0,4674.0,72.6,85.1,87.2,55.1,121.6,264.2,727.8,992.1,593.3,152.4,97.3,288.5,483.1,2382.9,89.6,-19.5,11.3,2.6,0.46153846153846156
3,2023,LAC,1,4,793.8,1651.8,74.6,85.6,84.6,58.5,133.9,95.6,228.6,324.2,175.1,53.5,34.0,111.8,186.4,936.9,93.5,-259.4,10.5,0.0,0.2
3,2023,LAL,9,8,2714.7,6014.6,75.9,85.3,87.4,54.1,132.1,254.5,980.7,1235.2,690.5,189.7,176.7,324.2,476.6,3088.0,92.4,356.6,40.5,0.0,0.5294117647058824
3,2023,MEM,2,4,971.9,1972.4,65.2,75.4,75.1,50.6,135.4,128.1,324.2,452.3,226.9,64.8,34.0,126.4,199.4,1018.0,81.7,-364.7,15.8,0.0,0.3333333333333333
3,2023,MIA,14,11,3829.3,8182.3,73.8,85.4,81.9,60.9,132.4,369.6,1277.3,1646.9,948.3,283.7,142.6,444.2,812.1,4375.1,91.6,283.7,30.8,2.6,0.56
3,2023,MIL,1,4,841.7,1770.8,77.0,90.6,89.6,61.4,115.1,82.7,277.2,359.9,217.2,53.5,29.2,115.1,152.4,962.9,94.3,-210.7,11.3,2.6,0.2
3,2023,MIN,2,5,1105.6,2342.3,75.1,86.7,85.9,58.8,128.1,89.2,364.7,453.9,278.8,92.4,69.7,158.9,241.5,1214.1,93.4,-202.6,19.5,0.0,0.2857142857142857
3,2023,NO,0,1,153.8,361.6,78.3,85.8,90.6,52.0,135.0,22.7,55.1,77.8,43.8,13.1,10.5,17.8,37.3,191.3,95.6,-40.5,2.6,0.0,0.0
3,2023,NY,6,5,1621.6,3428.1,70.2,79.6,85.6,47.3,120.9,230.2,578.7,808.9,333.9,124.8,79.4,236.7,346.9,1784.7,87.0,29.2,16.2,0.0,0.5454545454545454
3,2023,OKC,1,1,315.2,664.6,66.3,77.0,78.0,50.6,143.5,40.5,89.2,129.7,71.3,25.9,17.8,38.9,63.2,353.4,86.6,-162.1,2.6,0.0,0.5
3,2023,PHI,7,4,1625.3,3528.3,70.8,82.7,79.4,58.2,143.6,178.3,588.4,766.7,340.4,136.2,94.0,191.3,333.9,1828.5,90.0,-188.0,24.3,0.0,0.6363636363636364
3,2023,PHO,6,5,1726.7,3770.4,80.4,89.3,89.6,58.8,129.4,163.7,549.5,713.2,437.7,111.8,100.5,202.6,392.3,2036.0,95.3,-202.6,19.5,0.0,0.5454545454545454
3,2023,SAC,3,4,1160.9,2427.9,69.5,79.9,83.8,49.6,123.4,158.9,382.6,541.4,249.6,87.5,48.6,158.9,256.1,1290.3,86.2,-121.6,13.1,0.0,0.42857142857142855
3,2023,TOR,0,1,155.7,333.1,70.8,82.0,78.1,57.5,81.0,25.9,55.1,81.0,37.3,13.1,13.1,22.7,29.2,170.2,82.7,-32.4,5.3,0.0,0.0
3,2024,ATL,0,1,34.5,71.5,15.7,17.6,19.4,10.4,28.7,1.0,3.2,11.9,10.5,0.5,0.2,1.1,1.9,40.5,19.5,-26.2,0.2,0.0,0.0
3,2024,BOS,16,3,606.2,1387.1,16.4,19.4,19.9,12.6,28.3,64.2,221.3,285.5,157.7,41.5,35.6,67.7,104.0,721.4,20.6,267.0,2.2,0.1,0.8421052631578947
3,2024,CHI,1,1,68.3,157.0,16.6,18.8,19.2,12.1,27.9,2.1,23.7,29.7,18.8,2.2,1.7,2.3,13.6,77.5,19.6,-10.5,0.2,0.0,0.5
3,2024,CLE,5,7,385.0,785.1,15.7,17.8,18.7,11.0,26.5,32.1,130.2,162.3,89.0,27.9,19.2,48.2,82.7,410.8,18.8,-116.9,0.9,0.0,0.4166666666666667
3,2024,DAL,13,9,702.1,1540.2,16.3,18.8,18.8,12.6,25.1,83.4,247.4,330.9,162.3,48.2,40.5,91.1,145.5,813.5,19.9,99.5,2.9,0.9,0.5909090909090909
3,2024,DEN,7,5,384.4,839.9,15.9,18.1,18.5,11.6,29.0,41.5,136.5,178.0,104.4,26.9,17.8,47.5,75.4,427.9,19.3,-43.6,1.8,0.2,0.5833333333333334
3,2024,GS,0,1,33.1,60.3,14.4,16.6,16.7,10.9,27.3,1.0,11.9,14.7,2.3,0.6,0.4,1.9,2.1,32.8,18.2,-41.9,0.0,0.0,0.0
3,2024,IND,8,9,557.3,1290.5,17.7,20.1,20.5,13.0,26.0,61.1,184.3,245.3,177.3,32.5,28.6,67.7,121.5,675.7,20.8,31.4,1.7,0.1,0.47058823529411764
3,2024,LAC,2,4,187.8,392.6,15.1,17.7,16.5,13.1,27.6,23.4,64.6,87.9,42.2,12.9,2.3,25.5,47.8,210.1,19.1,-69.8,0.7,0.0,0.3333333333333333
3,2024,LAL,2,4,199.4,427.1,16.7,18.7,19.9,11.1,27.8,15.0,70.1,85.2,51.0,13.3,3.3,20.9,33.2,224.1,20.0,-12.2,1.0,0.0,0.3333333333333333
3,2024,MIA,2,5,222.2,445.1,15.3,17.9,17.7,12.1,28.8,19.2,76.8,96.0,54.1,14.3,2.1,27.9,39.8,236.3,19.0,-101.2,0.6,0.0,0.2857142857142857
3,2024,MIL,2,4,197.1,422.5,16.5,18.7,18.9,12.4,28.6,19.9,69.5,89.3,46.4,11.2,2.3,20.6,39.1,230.7,20.1,-29.7,1.2,0.0,0.3333333333333333
3,2024,MIN,9,7,508.7,1153.9,16.3,18.8,18.8,12.5,27.0,59.3,177.6,237.0,133.7,40.5,25.5,63.2,116.2,600.3,20.1,116.9,2.2,0.0,0.5625
3,2024,NO,1,5,197.9,405.9,14.9,16.6,17.7,3.4,28.8,24.4,72.2,96.7,47.8,16.8,3.4,33.5,42.6,198.6,17.8,-104.7,0.6,0.0,0.16666666666666666
3,2024,NY,7,6,416.5,939.1,15.8,18.1,17.3,13.1,26.4,61.1,133.3,194.4,102.3,25.8,24.4,46.8,81.0,498.7,19.5,-47.1,1.5,0.0,0.5384615384615384
3,2024,OKC,6,4,326.6,725.0,16.0,18.5,18.4,12.4,27.9,30.4,114.5,144.8,80.6,27.2,21.6,36.3,61.8,368.9,19.6,109.9,0.5,0.0,0.6
3,2024,ORL,3,4,229.5,478.0,14.7,16.8,17.2,10.8,27.0,29.3,80.6,109.9,47.1,19.5,12.6,33.9,52.7,245.0,18.4,54.1,0.4,0.0,0.42857142857142855
3,2024,PHI,3,4,224.3,497.6,15.4,18.1,17.1,13.0,29.6,27.6,75.7,103.3,56.2,12.9,14.3,28.3,51.0,263.1,19.9,0.0,0.7,0.1,0.42857142857142855
3,2024,PHO,0,4,129.0,253.9,16.2,18.4,18.1,12.7,29.0,10.1,35.2,45.4,27.6,10.5,2.1,18.8,32.5,144.1,20.5,-104.7,0.1,0.0,0.0
3,2024,SAC,1,1,65.8,149.8,14.8,17.6,16.5,12.6,27.4,10.1,20.9,31.1,17.1,2.3,1.1,2.8,11.9,75.4,18.6,29.7,0.2,0.0,0.5
